rank,authorized_official,num_npis,total_spending,num_unique_addresses,different_addresses_flag,npi,org_name,dba,npi_spending,address,city,zip,auth_title
309,"BARKER, ALEX",7,5777148.65,7,YES,1174042337,"BETH ISRAEL LAHEY HEALTH PRIMARY CARE, INC.",<UNAVAIL>,83905.97,223-225 LINCOLN AVE.,HAVERHILL,01830,PRESIDENT
309,"BARKER, ALEX",7,5777148.65,7,YES,1922505072,"BETH ISRAEL LAHEY HEALTH PRIMARY CARE, INC.",<UNAVAIL>,44623.54,"1350 MARKET STREET, 2ND FLOOR",LYNNFIELD,01940,PRESIDENT
309,"BARKER, ALEX",7,5777148.65,7,YES,1528556529,"BETH ISRAEL LAHEY HEALTH PRIMARY CARE, INC.",<UNAVAIL>,20206.65,"LAHEY HEALTH PRIMARY CARE, LYNNFIELD",LYNNFIELD,01940,PRESIDENT
310,"ASACK, CHRISTINE",3,5746802.91,3,YES,1972627420,"HRI CLINICS, INC.",<UNAVAIL>,5271675.16,116 SUMMER ST,HAVERHILL,018306032,CREDENTIALING COORDINATOR
310,"ASACK, CHRISTINE",3,5746802.91,3,YES,1588788012,"HRI CLINICS, INC.",<UNAVAIL>,468554.00,599 CANAL ST,LAWRENCE,018401244,CREDENTIALING COORDINATOR
310,"ASACK, CHRISTINE",3,5746802.91,3,YES,1417124181,"ARBOUR ELDER SERVICES, INC.",<UNAVAIL>,6573.75,100 LEDGEWOOD PL,ROCKLAND,023701075,DIRECTOR OF HUMAN RESOURCES
311,"THUO, LEONARD",2,5719041.82,1,,1780042390,EPIC NURSING SERVICES LLC,,5387660.72,23 N PEARL ST,BROCKTON,023011707,OWNER/ ADMINISTRATOR
311,"THUO, LEONARD",2,5719041.82,1,,1700418308,EPIC NURSING SERVICES LLC,,331381.10,23 N PEARL ST,BROCKTON,023011707,CEO
312,"BALOUL, KAMAR",4,5642521.97,4,YES,1013200443,AWESOME KIDS TEETH,,4162270.86,55 MAIN ST,FRAMINGHAM,017022934,PEDIATRIC DENTIST
312,"BALOUL, KAMAR",4,5642521.97,4,YES,1912357336,REVERE PEDIATRIC DENTISTRY,,1298868.11,11 VINAL ST,REVERE,021515326,PEDIATRIC DENTIST
312,"BALOUL, KAMAR",4,5642521.97,4,YES,1619497955,FRAMIGHAM ORTHODONTICS PC,,173389.00,55 MAIN ST STE 1,FRAMINGHAM,017022934,PEDIATRIC DENTIST
312,"BALOUL, KAMAR",4,5642521.97,4,YES,1518116482,KAMAR BALOUL P.C.,,7994.00,177 TREMONT ST,BOSTON,021111020,DENTIST
313,"TONG, TONY",5,5570458.21,5,YES,1891234183,UNION DENTAL WORCESTER LLC,,2283558.86,101 PLEASANT ST STE 2010,WORCESTER,016093213,OWNER
313,"TONG, TONY",5,5570458.21,5,YES,1699235457,UNION DENTAL SHREWSBURY LLD,,2204396.43,16 HARRINGTON AVE # A,SHREWSBURY,015455268,DENTIST
313,"TONG, TONY",5,5570458.21,5,YES,1376901991,UNION DENTAL MARLBOROUGH LLC,,1033093.98,126 UNION STREET,MARLBOROUGH,01752,PRESIDENT
313,"TONG, TONY",5,5570458.21,5,YES,1306203971,UNION DENTAL RANDOLPH LLC,,36973.94,1110 N MAIN ST,RANDOLPH,023682132,PRESIDENT
313,"TONG, TONY",5,5570458.21,5,YES,1386498897,UNION DENTAL MILFORD,,12435.00,12 ASYLUM ST,MILFORD,017572203,OWNER/PRESIDENT
314,"DUFF, PATRICK",2,5540923.16,2,YES,1174663512,MORGAN MEMORIAL GOODWILL INDUSTRIES,,3918807.22,1010 HARRISON AVE,ROXBURY,021192540,CFO
314,"DUFF, PATRICK",2,5540923.16,2,YES,1356569198,MORGAN MEMORIAL GOODWILL INDUSTRIES,,1622115.94,45 CONGRESS ST,SALEM,019705579,CFO
315,"LAGANELLI, KAREN",2,5481872.99,2,YES,1689703068,"NOTRE DAME HEALTH CARE CENTER, INC.",<UNAVAIL>,5447399.52,555 PLANTATION ST,WORCESTER,016052376,CEO
315,"LAGANELLI, KAREN",2,5481872.99,2,YES,1396736930,"NOTRE DAME HEALTH CARE CENTER,INC",,34473.47,559 PLANTATION ST,WORCESTER,016052350,CEO
316,"GOLD, JOSEPH",2,5463382.67,1,,1538185475,THE MCLEAN HOSPITAL CORPORATION,,5421418.43,115 MILL ST,BELMONT,024781041,CHIEF MEDICAL OFFICER
316,"GOLD, JOSEPH",2,5463382.67,1,,1114979580,THE MCLEAN HOSPITAL CORPORATION,<UNAVAIL>,41964.24,115 MILL ST,BELMONT,024781041,CHIEF MEDICAL OFFICER
317,"RUBIN, ROSLYNN",2,5431052.18,2,YES,1629296462,"GREATER WALTHAM ASSOCIATION FOR RETARDED CITIZENS, INC.",,3605308.85,31 WOODLAND RD,WALTHAM,024512989,EXECUTIVE DIRECTOR
317,"RUBIN, ROSLYNN",2,5431052.18,2,YES,1043359797,"GREATER WALTHAM ARC, INC.",,1825743.33,56 CHESTNUT ST,WALTHAM,024534433,EXECUTIVE DIRECTOR
318,"ZICHERMAN, ALAN",2,5288290.00,2,YES,1124299060,STUART G MERLE & ALAN ZICHERMAN PC,,3187383.39,225 BOSTON ST,LYNN,019043137,PRESIDENT
318,"ZICHERMAN, ALAN",2,5288290.00,2,YES,1043330913,STUART G MERLE & ALAN R ZICHERMAN PC,,2100906.61,1 ROOSEVELT AVE,PEABODY,019602200,PRESIDENT
319,"SARDHARA, MRUGANK",3,5280736.01,3,YES,1912319583,"CREATIVE DENTAL GROUP, PLLC",,3890553.99,160 RODNEY FRENCH BLVD,NEW BEDFORD,027441640,MEMBER
319,"SARDHARA, MRUGANK",3,5280736.01,3,YES,1225441819,"CREATIVE SMILES DENTAL CARE, PLLC",,1389357.02,907 MAIN ST,BROCKTON,023016629,MANAGER
319,"SARDHARA, MRUGANK",3,5280736.01,3,YES,1326688706,"AVON DENTAL GROUP, PLLC",,825.00,747 W MAIN ST,AVON,023221746,MEMBER
320,"SABACINSKI, LISA",3,5251790.62,2,YES,1396151965,CARE CENTRAL VNA & HOSPICE INC,<UNAVAIL>,3566734.38,34 PEARLY LANE,GARDNER,014401736,CFO
320,"SABACINSKI, LISA",3,5251790.62,2,YES,1477526705,CARE CENTRAL VNA & HOSPICE INC,<UNAVAIL>,1640147.98,34 PEARLY LN,GARDNER,014401736,CFO
320,"SABACINSKI, LISA",3,5251790.62,2,YES,1932172160,CARE CENTRAL VNA & HOSPICE INC,<UNAVAIL>,44908.26,34 PEARLY LN,GARDNER,014401736,CFO
321,"GUNARAJASINGAM, JEYASRI",6,5234410.85,6,YES,1851320097,JEYASRI GUNARAJASINGAM DMD PC,,2589717.07,100 EVERETT AVE,CHELSEA,02150,OWNER DENTIST
321,"GUNARAJASINGAM, JEYASRI",6,5234410.85,6,YES,1457638421,CHELSEA DENTAL GP,,1583949.60,131 ARLINGTON ST,CHELSEA,021502310,DENTIST/OWNER
321,"GUNARAJASINGAM, JEYASRI",6,5234410.85,6,YES,1255361424,LYNN DENTAL HEALTH INC,,468181.06,10 KIRTLAND ST,LYNN,019051821,OWNER DENTIST
321,"GUNARAJASINGAM, JEYASRI",6,5234410.85,6,YES,1699197434,NORTH EAST DENTAL GROUP,,418399.03,1444 DORCHESTER AVE,DORCHESTER,021222951,PRESIDENT
321,"GUNARAJASINGAM, JEYASRI",6,5234410.85,6,YES,1154743672,CHELSEA FAMILY DENTAL CARE,,92313.44,357 BROADWAY,CHELSEA,021502807,PRESIDENT
321,"GUNARAJASINGAM, JEYASRI",6,5234410.85,6,YES,1295291961,CHELSEA DENTALPC,,81850.65,61 EVERETT AVE,CHELSEA,021502372,OWNER/DENTIST
322,"JACOB, SEEMA",2,5199435.62,2,YES,1821388398,DENTONIC,,5055163.62,25 MIDDLESEX RD,WALTHAM,024526170,PRESIDENT
322,"JACOB, SEEMA",2,5199435.62,2,YES,1326432774,TREMONT FAMILY DENTISTRY PC,,144272.00,951 TREMONT ST,BOSTON,021202210,PRESIDENT
323,"SEERA, SUKHMANJIT",2,5158405.58,2,YES,1679102370,SEERA FAMILY DENTAL LLC,,4562374.96,169 ROCKDALE AVE,DARTMOUTH,027481915,DENTIST
323,"SEERA, SUKHMANJIT",2,5158405.58,2,YES,1275041493,SIGNA DENTAL CARE,,596030.62,18 SCONTICUT NECK RD,FAIRHAVEN,027191914,DENTIST
324,"REID, PAULA",8,5158026.26,8,YES,1174629547,95 COMMERCIAL LLC,<UNAVAIL>,1540925.22,95 COMMERCIAL STREET,BRAINTREE,02184,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1053491779,ROYAL HEALTH GROUP LLC,<UNAVAIL>,889440.82,8 LEWIS POINT ROAD,BUZZARDS BAY,02532,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1265862569,ROYAL NORWELL NURSING & REHABILITATION CENTER LLC,,862063.82,329 WASHINGTON ST,NORWELL,020611737,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1881774594,J & B PARTNERSHIP LLP,<UNAVAIL>,508650.00,209 COUNTY RD,NORTH FALMOUTH,025562021,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1609225721,ROYAL WAYLAND NURSING HOME LLC,<UNAVAIL>,500368.09,188 COMMONWEALTH RD,WAYLAND,017785027,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1497835110,ROYAL NURSING CENTER LLC,<UNAVAIL>,447556.97,545 MAIN ST,FALMOUTH,025403160,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1902817299,184 MAIN LLC,<UNAVAIL>,246132.45,184 MAIN STREET,FAIRHAVEN,02719,CONTROLLER
324,"REID, PAULA",8,5158026.26,8,YES,1932514411,MASHPEE ACQUISITION LLC,<UNAVAIL>,162888.89,161 FALMOUTH RD,MASHPEE,026492662,CONTROLLER
325,"JOHNSON, KAREN",4,5136885.22,4,YES,1649408899,COMMUNITY HEALTH PROGRAMS,<UNAVAIL>,4235684.70,CHP NEIGHBORHOOD HEALTH CENTER,PITTSFIELD,01201,CHIEF HUMAN RESOURCES AND COMPLIANC
325,"JOHNSON, KAREN",4,5136885.22,4,YES,1194195206,COMMUNITY HEALTH PROGRAMS,<UNAVAIL>,652681.67,CHP NORTH ADAMS FAMILY MEDICAL AND DENTAL CENTER,NORTH ADAMS,01247,CHIEF HUMAN RESOURCES AND COMPLIAN
325,"JOHNSON, KAREN",4,5136885.22,4,YES,1689945784,COMMUNITY HEALTH PROGRAMS,<UNAVAIL>,196624.27,CHP LEE FAMILY PRACTICE,LEE,01238,CHIEF HUMAN RESOURCES AND COMPLIANC
325,"JOHNSON, KAREN",4,5136885.22,4,YES,1447488358,COMMUNITY HEALTH PROGRAMS,<UNAVAIL>,51894.58,CHP BARRINGTON OBGYN,GREAT BARRINGTON,01230,CHIEF HUMAN RESOURCES AND COMPLIANC
326,"WEINBERG, THOMAS",3,5134592.87,3,YES,1396118444,"USRC QUINCY, LLC",<UNAVAIL>,3803416.14,500 VICTORY RD,QUINCY,021713139,"CHAIRMAN, AUTHORIZED OFFICIAL"
326,"WEINBERG, THOMAS",3,5134592.87,3,YES,1114385978,"USRC WEYMOUTH, LLC",<UNAVAIL>,1322843.63,587 WASHINGTON ST,WEYMOUTH,021883441,AUTHORIZED REP
326,"WEINBERG, THOMAS",3,5134592.87,3,YES,1962875112,"USRC FOXBOROUGH, LLC",<UNAVAIL>,8333.10,10 LINCOLN RD,FOXBOROUGH,020351382,"CHAIRMAN, AUTHORIZED OFFICIAL"
327,"KIMBALL, JOY",8,5101975.76,7,YES,1376941591,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,4717180.39,430 COOLEY ST,SPRINGFIELD,011281180,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1366820094,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,131903.71,1505 MEMORIAL DR,CHICOPEE,010203900,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1134506488,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,102050.34,430 COOLEY ST,SPRINGFIELD,011281180,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1558882845,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,72582.80,424 RUSSELL ST,HADLEY,010359579,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1285093393,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,42140.01,1312 BOSTON ROAD,SPRINGFIELD,011191336,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1033636543,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,21812.69,241 N MAIN ST,LEOMINSTER,014532219,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1437536083,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,10559.09,311 E MAIN ST,WESTFIELD,010853307,CONTRACT MANAGER
327,"KIMBALL, JOY",8,5101975.76,7,YES,1184095515,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS",<UNAVAIL>,3746.73,999 DALTON AVENUE,PITTSFIELD,012012903,CONTRACT MANAGER
328,"YONKER, BRIAN",2,5088691.11,2,YES,1649258278,"VISITING NURSE ASSOCIATION OF CAPE COD, INC.",,4875603.37,434 ROUTE 134,SOUTH DENNIS,026603433,AR MANAGER
328,"YONKER, BRIAN",2,5088691.11,2,YES,1366420861,"VISITING NURSE ASSOCIATION OF CAPE COD, INC.",,213087.74,25 COMMUNICATION WAY,HYANNIS,026018137,AR MANAGER
329,"BOGDANOVICH, WILLIAM",2,4969285.53,1,,1841271087,BROAD REACH HOSPICE & PALLIATIVE CARE LLC,,4968859.89,390 ORLEANS RD,NORTH CHATHAM,026501154,CORPORATE OFFICER
329,"BOGDANOVICH, WILLIAM",2,4969285.53,1,,1194236687,CAREDOCCOMM,,425.64,390 ORLEANS RD,NORTH CHATHAM,026501154,PRESIDENT
330,"IANDOLO, DEANNA",2,4904462.64,2,YES,1770864126,JOHN ASHFORD LINK HOUSE INC,<UNAVAIL>,4218245.39,110 HAVERHILL RD STE 206,AMESBURY,019132157,DIRECTOR OF OUTPATIENT SERVICES
330,"IANDOLO, DEANNA",2,4904462.64,2,YES,1841926433,JOHN ASHFORD LINK HOUSE INC,<UNAVAIL>,686217.25,110 HAVERHILL RD STE 219,AMESBURY,019132123,DIRECTOR OF OUTPATIENT SERVICES
331,"SOTIR, LISA",2,4812235.96,2,YES,1497867915,METROWEST EMERGENCY PHYSICIANS INC,,4780351.30,115 LINCOLN STREET,FRAMINGHAM,01702,PRESIDENT
331,"SOTIR, LISA",2,4812235.96,2,YES,1023120557,METROWEST EMERGENCY PHYSICIANS INC,,31884.66,67 UNION STREET,NATICK,01760,PRESIDENT
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1265072524,EXCEL DENTAL OF HAVERHILL LLC,,1201667.13,400 LOWELL AVE STE 4,HAVERHILL,018323661,OWNER
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1053851733,"EXCEL DENTAL, P.C.",<UNAVAIL>,1130801.18,158 WOOD STREET,LOWELL,01851,PRESIDENT
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1558823989,EXCEL DENTAL OF METHUEN P.C.,,880684.55,49 JACKSON ST UNIT B,METHUEN,018445044,PRESIDENT
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1578293841,EXCEL DENTAL OF LYNN LLC,,571693.71,738-744 WESTERN AVENUE,LYNN,01905,OWNER
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1154097434,"EXCEL DENTAL OF EVERETT, LLC",,473205.79,1795 REVERE BEACH PKWY,EVERETT,021495912,PRESIDENT
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1255063368,EXCEL DENTAL OF CHELSEA LLC,,301241.76,110 PARK ST UNIT 1,CHELSEA,021502709,OWNER
332,"PATEL, CHITRANG",7,4748673.36,7,YES,1487148862,"BSC DENTAL, LLC",<UNAVAIL>,189379.24,700 BOSTON RD STE 16A,BILLERICA,018215316,PRESIDENT
333,"RASO, STEVEN",2,4666793.30,2,YES,1821238148,"BENTLEY SAINT FRANCIS, LLC",<UNAVAIL>,4227854.91,37 THORNE STREET,WORCESTER,01604,AUTHORIZED AGENT
333,"RASO, STEVEN",2,4666793.30,2,YES,1124271531,"BENTLEY SAINT FRANCIS, LLC",<UNAVAIL>,438938.39,101 PLANTATION ST,WORCESTER,016043025,AUTHORIZED AGENT
334,"DEANGELIS, CYNTHIA",4,4602140.85,2,YES,1194833467,"TALLMAN EYE ASSOCIATES, PC",,3702345.30,360 MERRIMACK ST,LAWRENCE,018431764,PARTNER/OWNER
334,"DEANGELIS, CYNTHIA",4,4602140.85,2,YES,1033419072,TALLMAN EYE BIDCO,<UNAVAIL>,891559.62,360 MERRIMACK ST,LAWRENCE,018631764,PARTNER/OWNER
334,"DEANGELIS, CYNTHIA",4,4602140.85,2,YES,1639768229,TALLMAN EYE WHITTIER,,5951.28,360 MERRIMACK ST STE 9,LAWRENCE,018431764,PRESIDENT/ PARTNER
334,"DEANGELIS, CYNTHIA",4,4602140.85,2,YES,1386065506,"TALLMAN EYE ASSOCIATES, PC",<UNAVAIL>,2284.65,360 MERRIMACK ST,LAWRENCE,018431740,PARTNER/OWNER
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1699421321,CONVENIENTMD LLC,,400794.98,421 ANDOVER STREET,NORTH ANDOVER,01845,DIRECTOR OF REVENUE CYCLE MGT
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1629769096,CONVENIENTMD - FFS UC LLC,,388074.42,245 HARTFORD AVE,BELLINGHAM,020193007,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1801670864,CONVENIENTMD - FFS UC LLC,,351796.23,140 SAMOSET ST,PLYMOUTH,023604802,DIRECTOR OF REVENUE CYCLE MGT
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1649879651,CONVENIENTMD LLC,,323455.59,983 BOSTON-PROVIDENCE TURNPIKE,DEDHAM,02026,DIRECTOR OF REVENUE CYCLE MGT
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1568153930,CONVENIENTMD - FFS UC LLC,,265594.82,999 DALTON AVE,PITTSFIELD,012012903,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1447942495,CONVENIENTMD - FFS UC LLC,,257724.10,419B ANDOVER ST,NORTH ANDOVER,018455001,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1598480659,CONVENIENTMD LLC,,248295.90,210 ANDOVER ST,PEABODY,019601647,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1477244846,CONVENIENTMD - FFS UC LLC,,241862.55,86 TAUNTON ST,PLAINVILLE,027622131,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1811688286,CONVENIENTMD - FFS UC LLC,,215137.66,236 COCHITUATE RD,FRAMINGHAM,017014627,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1508563800,CONVENIENTMD LLC,,198808.60,20 COMMERCIAL RD STE 2,LEOMINSTER,014533339,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1053002436,CONVENIENTMD - FFS UC LLC,,180435.14,987 MAIN ST,WEYMOUTH,021901652,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1063103448,CONVENIENTMD - FFS UC LLC,,176938.45,479 WASHINGTON ST,QUINCY,021695895,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1437736675,CONVENIENTMD LLC,,175405.37,139 TURNPIKE RD,WESTBOROUGH,015812835,DIRECTOR OF REVENUE CYCLE MGT
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1912622085,CONVENIENTMD LLC,,172712.46,180 MAIN ST,SAUGUS,019064502,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1811596216,CONVENIENTMD LLC,,169800.20,181 CAMBRIDGE ST,BURLINGTON,018032922,DIRECTOR OF REVENUE CYCLE MGT
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1760174809,CONVENIENTMD - FFS UC LLC,,151945.31,983 BOSTON-PROVIDENCE TURNPIKE,DEDHAM,02026,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1669163036,CONVENIENTMD - FFS UC LLC,,127639.51,20 COMMERCIAL RD STE 2,LEOMINSTER,014533339,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1710678198,CONVENIENTMD - FFS UC LLC,,127625.41,296 OLD OAK ST,PEMBROKE,023591981,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1467143842,CONVENIENTMD - FFS UC LLC,,114845.21,210 ANDOVER ST,PEABODY,019601647,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1760173140,CONVENIENTMD - FFS UC LLC,,90529.60,139 TURNPIKE RD,WESTBOROUGH,015812835,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1891486262,CONVENIENTMD - FFS UC LLC,,81204.39,40 DAVIS STRAITS,FALMOUTH,025403906,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1255022638,CONVENIENTMD - FFS UC LLC,,64126.26,180 MAIN ST,SAUGUS,019064502,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1265123632,CONVENIENTMD - FFS UC LLC,,24182.92,181 CAMBRIDGE ST,BURLINGTON,018032922,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1982301289,CONVENIENTMD LLC,,17119.71,999 DALTON AVE,PITTSFIELD,012012903,"VP, REVENUE CYCLE MGT"
335,"BOISSONNEAULT, JAROD",25,4568622.48,18,YES,1134962061,CONVENIENTMD - FFS UC LLC,,2567.69,15 PLEASANT VALLEY RD,SUTTON,015902970,"VP, REVENUE CYCLE MGT"
336,"SMITH, JOSEPH",3,4566430.03,3,YES,1831192061,LIFE SUPPLY CORP,,4105237.45,280 MOODY ST,LUDLOW,010561244,CEO PRESIDENT
336,"SMITH, JOSEPH",3,4566430.03,3,YES,1588706824,TECHNICAL GAS PRODUCTS INC,,461036.60,9 AVENUE E,HOPKINTON,017482210,CEO PRESIDENT
336,"SMITH, JOSEPH",3,4566430.03,3,YES,1891856506,LIFE SUPPLY CORPORATION,<UNAVAIL>,155.98,143 MILL ST,LEOMINSTER,014533242,CEO PRESIDEN
337,"KHANNA, APARNA",4,4565716.48,4,YES,1407341928,"SMILEY DENTAL CARE,PLLC",,1597918.82,17 BERDON WAY,FAIRHAVEN,027194643,DENTIST OWNER
337,"KHANNA, APARNA",4,4565716.48,4,YES,1417481201,SMILEY DENTAL CARE,<UNAVAIL>,1489742.82,950 AMERICAN LEGION HWY,ROSLINDALE,021314701,OWNER/ DIRECTOR
337,"KHANNA, APARNA",4,4565716.48,4,YES,1477009009,"SMILEY DENTAL CARE,PLLC",,1220849.84,1141 BRIDGE ST,LOWELL,018501292,OWNER
337,"KHANNA, APARNA",4,4565716.48,4,YES,1710733324,"RB DENTAL , LLC",,257205.00,1030 MAIN ST STE 3,WALTHAM,024517448,DIRECTOR
338,"GANDHI, NIYUM",2,4444042.04,2,YES,1720486830,MASS GENERAL BRIGHAM URGENT CARE LLC,,4401098.50,1285 BEACON ST,BROOKLINE,024465284,CFO
338,"GANDHI, NIYUM",2,4444042.04,2,YES,1326669151,MASS GENERAL BRIGHAM URGENT CARE LLC,,42943.54,480 LYNNFIELD ST STE 1A,LYNN,019041419,CHIEF FINANCIAL OFFICER/TREASURER
339,"DUNCAN, NANCY",2,4307323.67,2,YES,1538457957,DUNCAN HEARING HEALTHCARE INC,,4149745.09,1822 N MAIN ST STE 201,FALL RIVER,027201350,OWNER/PRESIDENT
339,"DUNCAN, NANCY",2,4307323.67,2,YES,1922350297,DUNCAN HEARING HEALTHCARE CENTERS OF AMERICA LLC,<UNAVAIL>,157578.58,745 FALMOUTH RD,HYANNIS,026012316,OWNER
340,"RAHMATPOUR, MEHDI",4,4303157.50,4,YES,1972735793,EAST BOSTON FAMILY DENTAL CENTER,,3127919.00,79 MERIDIAN ST,EAST BOSTON,021281959,OWNER
340,"RAHMATPOUR, MEHDI",4,4303157.50,4,YES,1720230618,CENTRE STREET DENTAL CARE,,773272.50,379A CENTRE ST,JAMAICA PLAIN,021301241,OWNER
340,"RAHMATPOUR, MEHDI",4,4303157.50,4,YES,1861856353,SMILE DENTAL CENTER,,309321.00,12 BENNINGTON ST,EAST BOSTON,021281771,OWNER
340,"RAHMATPOUR, MEHDI",4,4303157.50,4,YES,1689946923,LYNN DENTAL CENTER,,92645.00,232 UNION STREET,LYNN,01901,PRISEDENT
341,"BURKE, MARY",2,4284667.67,1,,1588728240,"ORION EMERGENCY SERVICES, INC.",,4283067.86,14 PROSPECT ST,MILFORD,017573003,PRESIDENT
341,"BURKE, MARY",2,4284667.67,1,,1124169719,"ORION EMERGENCY SERVICES, INC",,1599.81,14 PROSPECT ST,MILFORD,017573003,CHIEF OF EMERGENCY MEDICINE
342,"SANTERRE, JENNIFER",2,4248145.13,2,YES,1932262250,"SPECTRUM HOME HEALTH AND HOSPICE CARE, INC.",,2805179.26,770 CONVERSE ST,LONGMEADOW,011061719,CFO
342,"SANTERRE, JENNIFER",2,4248145.13,2,YES,1255478962,JEWISH REHABILITATION CENTER,<UNAVAIL>,1442965.87,240 LYNNFIELD ST,PEABODY,019605055,CFO
343,"MILLS, JIM",2,4237584.93,2,YES,1568541670,ADVOCATES COMMUNITY COUNSELING INC,,3998734.93,340 MAPLE ST,MARLBOROUGH,017523200,CHIEF FINANCIAL OFFICER
343,"MILLS, JIM",2,4237584.93,2,YES,1891874905,"ADVOCATES, INC.",,238850.00,1 CLARKS HL,FRAMINGHAM,017028172,CHIEF FINANCIAL OFFICER
344,"WALDEN, YEHUDAH",2,4133292.96,2,YES,1265707749,"MRNC OPERATING, LLC",<UNAVAIL>,2113099.92,300 WINTHROP ST,MEDFORD,021552311,MANAGING MEMBER
344,"WALDEN, YEHUDAH",2,4133292.96,2,YES,1053665240,"ERNC OPERATING, LLC",<UNAVAIL>,2020193.04,289 ELM ST,EVERETT,021495228,MANAGING MEMBER
345,"JEROME, THERESA",2,4133065.10,1,,1629113220,DR. WILLIAM C.O'DONNELL DMD PC,,2706155.46,262 SOUTH ST,PITTSFIELD,012016811,RECEPTIONIST
345,"JEROME, THERESA",2,4133065.10,1,,1871638486,DR. WILLIAM C. O'DONNELL DMD,,1426909.64,262 SOUTH ST,PITTSFIELD,012016811,RECEPTIONIST
346,"MURPHY, RAYMOND",2,4093467.73,2,YES,1073853289,COMMONWEALTH PEDIATRIC DENTAL,,3998959.14,302 BROADWAY UNIT 1,RAYNHAM,027671439,OWNER/PRESIDENT
346,"MURPHY, RAYMOND",2,4093467.73,2,YES,1003263088,COMMONWEALTH PEDIATRIC DENTAL PC,,94508.59,408 STATE RD,DARTMOUTH,027474302,OWNER
