 Base_Id,Budget_Fiscal_Year,Fiscal_Period,Payment Date,Cabinet_Secretariat,Department,Appropriation_Type,Appropriation,Object_Class,Object_Code,Encumbrance ID,Zip_Code,Amount,Fund,Fund_Code,Appropriation_Code,Object,Department_Code,Vendor,Vendor_Id,Payment ID,Payment_Method,State,City,Create_Date
00000000000024176631,2021,13,2021-07-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101604) SUPPORTIVE SENIOR HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPMYSTICVALLEY2020,02148,62415,GENERAL FUND,0010,91101604,M03,ELD,MYSTIC VALLEY ELDER SERVICES INC,UNASSIGNED,07132100000000003812,EFT,MA,MALDEN,2025-12-01T15:44:24.000
00000000000024176624,2021,3,2020-09-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPTRIVALLEY2020000,01571,399968.5,GENERAL FUND,0010,91101630,M03,ELD,TRI-VALLEY INC,LARCHAR BRANCH BLDG,09032000000000021005,EFT,MA,DUDLEY,2025-12-01T15:44:24.000
00000000000024159576,2021,13,2021-09-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101635) ENOUGH PAY TO STAY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,02143,95483.51,GENERAL FUND,0010,91101635,M03,ELD,SOMERVILLE-CAMBRIDGE ELDER SER,SERVICES INC,08302100000000019113,EFT,MA,SOMERVILLE,2025-12-01T15:44:24.000
00000000000024159572,2021,13,2021-09-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) FY21COPAYWAIVERMINUT,01730,38261.26,GENERAL FUND,0010,91101630,M03,ELD,MINUTEMAN SENIOR SERVICES INC,UNASSIGNED,08292100000000018794,EFT,MA,BEDFORD,2025-12-01T15:44:24.000
00000000000024159548,2021,13,2021-08-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,02184,34100,GENERAL FUND,0010,91100600,M03,ELD,SOUTH SHORE ELDERSERVICES INC,UNASSIGNED,08252100000000017435,EFT,MA,BRAINTREE,2025-12-01T15:44:24.000
00000000000024159436,2021,13,2021-08-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPMINUTEMAN2020000,01730,2638.8,GENERAL FUND,0010,91101636,M03,ELD,MINUTEMAN SENIOR SERVICES INC,UNASSIGNED,08192100000000015496,EFT,MA,BEDFORD,2025-12-01T15:44:24.000
00000000000024156683,2021,13,2021-07-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991232) COVID 2021 RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSOUTHSHORE202000,02184,9013.48,GENERAL FUND,0010,15991232,M03,ELD,SOUTH SHORE ELDERSERVICES INC,UNASSIGNED,07152100000000004759,EFT,MA,BRAINTREE,2025-12-01T15:44:24.000
00000000000024156677,2021,13,2021-07-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991232) COVID 2021 RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPWORCESTER2020000,01606,12120.08,GENERAL FUND,0010,15991232,M03,ELD,ELDER SERVICES OFWORCESTER,UNASSIGNED,07152100000000004928,EFT,MA,WORCESTER,2025-12-01T15:44:24.000
00000000000024153737,2021,12,2021-06-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101633) HOME CARE PROGRAM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPTRIVALLEY2020000,01571,44166.46,GENERAL FUND,0010,91101633,M03,ELD,TRI-VALLEY INC,NONE,06042100000000108131,EFT,MA,DUDLEY,2025-12-01T15:44:24.000
00000000000024151143,2021,9,2021-04-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91109002) GRANTS TO COUNCILS ON AGING,(PP) STATE AID/POL SUB,(P01) GRANTS TO PUBLIC ENTITIES,(CT) SFY21COAFORMULAGRANT,01966,27336,GENERAL FUND,0010,91109002,P01,ELD,TOWN OF ROCKPORT,UNASSIGNED,03302100000000084337,EFT,MA,ROCKPORT,2025-12-01T15:44:24.000
00000000000024148351,2021,8,2021-02-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91109002) GRANTS TO COUNCILS ON AGING,(PP) STATE AID/POL SUB,(P01) GRANTS TO PUBLIC ENTITIES,(CT) SFY21COAFORMULAGRANT,01226,20148,GENERAL FUND,0010,91109002,P01,ELD,TOWN OF DALTON,UNASSIGNED,02162100000000069677,EFT,MA,DALTON,2025-12-01T15:44:24.000
00000000000024147832,2021,7,2021-01-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ELDERLUNCHFY2021SENR,01930,12710.88,GENERAL FUND,0010,91101900,M03,ELD,SENIOR CARE INC,UNASSIGNED,01262100000000063256,EFT,MA,GLOUCESTER,2025-12-01T15:44:24.000
00000000000024147729,2021,7,2021-01-14T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,02143,45925,GENERAL FUND,0010,91100600,M03,ELD,SOMERVILLE-CAMBRIDGE ELDER SER,SERVICES INC,01122100000000058840,EFT,MA,SOMERVILLE,2025-12-01T15:44:24.000
00000000000024126485,2021,6,2020-12-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102021) FCC3 CARES ACT FOR FAMILY CAREGIVER SUPPORT PROGRAM 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONSPWL,02452,12338.81,FEDERAL GRANTS FUND,0100,91102021,M03,ELD,SPRINGWELL INC,UNASSIGNED,OCT20COVIDCARESSPW01,EFT,MA,WALTHAM,2025-12-01T15:44:24.000
00000000000024125024,2021,6,2020-12-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPCOASTLINE2020000,02740,284917.8,GENERAL FUND,0010,91101630,M03,ELD,COASTLINE ELDERLY SERVICES INC,UNASSIGNED,12022000000000047397,EFT,MA,NEW BEDFORD,2025-12-01T15:44:24.000
00000000000024125023,2021,6,2020-12-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101633) HOME CARE PROGRAM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHESSCO2020000000,02067,36270.78,GENERAL FUND,0010,91101633,M03,ELD,HEALTH AND SOCIALSERVICES,CONSORTIUM INC,12022000000000047585,EFT,MA,SHARON,2025-12-01T15:44:24.000
00000000000024124601,2021,4,2020-10-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSPRINGWELL202000,02452,42525,GENERAL FUND,0010,91100600,M03,ELD,SPRINGWELL INC,UNASSIGNED,10062000000000030266,EFT,MA,WALTHAM,2025-12-01T15:44:24.000
00000000000024124561,2021,3,2020-10-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101178) COMMUNITY SERVICE EMPLOYMENT PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) SCSEP00002016BERKSHI,01201,9129.15,FEDERAL GRANTS FUND,0100,91101178,M03,ELD,ELDER SRVCS OF BERKSIRE COUNTY,UNASSIGNED,09292000000000027957,EFT,MA,PITTSFIELD,2025-12-01T15:44:24.000
00000000000024077608,2021,7,2021-01-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPMERRIMACK2020000,01843,257421.27,GENERAL FUND,0010,91101636,M03,ELD,ELDER SERVICES   OF THE,MERRIMACK VALLEY INC,01062100000000057092,EFT,MA,LAWRENCE,2025-12-01T15:44:24.000
00000000000024077597,2021,6,2020-12-18T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSOUTHSHORE202000,02184,2822.95,GENERAL FUND,0010,91101630,M03,ELD,SOUTH SHORE ELDERSERVICES INC,UNASSIGNED,12162000000000052198,EFT,MA,BRAINTREE,2025-12-01T15:44:24.000
00000000000024077585,2021,12,2021-06-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPTRIVALLEY2020000,01571,136403.54,GENERAL FUND,0010,91101630,M03,ELD,TRI-VALLEY INC,NONE,06042100000000108131,EFT,MA,DUDLEY,2025-12-01T15:44:24.000
00000000000024077579,2021,3,2020-09-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPWORCESTER2020000,01606,6034.86,GENERAL FUND,0010,91101630,M03,ELD,ELDER SERVICES OFWORCESTER,UNASSIGNED,09032000000000021021,EFT,MA,WORCESTER,2025-12-01T15:44:24.000
00000000000024071542,2021,4,2020-10-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101660) PROGRAM OF CONGREGATE AND SHARED HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) 2020CONGHSGWAKEFIELD,01880,3006.78,GENERAL FUND,0010,91101660,M03,ELD,WAKEFIELD HOUSING AUTHORITY,UNASSIGNED,10072000000000030910,EFT,MA,WAKEFIELD,2025-12-01T15:44:24.000
00000000000024014036,2021,4,2020-10-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPOLDCOLONY2020000,02301,458907.57,GENERAL FUND,0010,91101630,M03,ELD,OLD COLONY ELDER SERVICES INC,144 MAIN ST,10152000000000033424,EFT,MA,BROCKTON,2025-12-01T15:44:24.000
00000000000024014028,2021,10,2021-04-22T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPMERRIMACK2020000,01843,675272.47,GENERAL FUND,0010,91101630,M03,ELD,ELDER SERVICES   OF THE,MERRIMACK VALLEY INC,04202100000000091026,EFT,MA,LAWRENCE,2025-12-01T15:44:24.000
00000000000024014027,2021,6,2020-12-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPGRTRLYNN20200000,01901,367142.4,GENERAL FUND,0010,91101630,M03,ELD,GREATER LYNN SENIOR,SERVICES INC,12022000000000047592,EFT,MA,LYNN,2025-12-01T15:44:24.000
00000000000023995392,2021,11,2021-05-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPBRISTOL202000000,02723,13.49,GENERAL FUND,0010,91101630,M03,ELD,BRISTOL ELDER SERVICES INC,UNASSIGNED,05052100000000097264,EFT,MA,FALL RIVER,2025-12-01T15:44:24.000
00000000000023995391,2021,6,2020-12-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPLIFEPATH20200000,01301,174010.2,GENERAL FUND,0010,91101630,M03,ELD,"LIFEPATH, INC.",UNASSIGNED,12032000000000047943,EFT,MA,GREENFIELD,2025-12-01T15:44:24.000
00000000000023980944,2021,13,2021-08-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101604) SUPPORTIVE SENIOR HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHIGHLAND20200000,01062,12483,GENERAL FUND,0010,91101604,M03,ELD,HIGHLAND VALLEY ELDER SERVICES,UNASSIGNED,08192100000000015478,EFT,MA,FLORENCE,2025-12-01T15:44:24.000
00000000000023980941,2021,3,2020-09-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHIGHLAND20200000,01062,47417.76,GENERAL FUND,0010,91101636,M03,ELD,HIGHLAND VALLEY ELDER SERVICES,UNASSIGNED,09142000000000023412,EFT,MA,FLORENCE,2025-12-01T15:44:24.000
00000000000023980939,2021,13,2021-07-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101604) SUPPORTIVE SENIOR HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSENIORCARE202000,01930,12483,GENERAL FUND,0010,91101604,M03,ELD,SENIOR CARE INC,UNASSIGNED,07132100000000004033,EFT,MA,GLOUCESTER,2025-12-01T15:44:24.000
00000000000023980933,2021,9,2021-03-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPOLDCOLONY2020000,02301,705.38,GENERAL FUND,0010,91101630,M03,ELD,OLD COLONY ELDER SERVICES INC,144 MAIN ST,03152100000000079008,EFT,MA,BROCKTON,2025-12-01T15:44:24.000
00000000000023980927,2021,13,2021-08-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHIGHLAND20200000,01062,635.7,GENERAL FUND,0010,91101630,M03,ELD,HIGHLAND VALLEY ELDER SERVICES,UNASSIGNED,08192100000000015869,EFT,MA,FLORENCE,2025-12-01T15:44:24.000
00000000000023976132,2021,3,2020-09-22T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20GTRLYNN,01901,4108.33,FEDERAL GRANTS FUND,0100,91101076,M03,ELD,GREATER LYNN SENIOR,SERVICES INC,MAR20TITLE3SPOALIF03,EFT,MA,LYNN,2025-12-01T15:44:24.000
00000000000023974272,2021,13,2021-07-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSENIORCARE202000,01930,247373.3,GENERAL FUND,0010,91101630,M03,ELD,SENIOR CARE INC,UNASSIGNED,07082100000000002582,EFT,MA,GLOUCESTER,2025-12-01T15:44:24.000
00000000000023974268,2021,10,2021-04-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101604) SUPPORTIVE SENIOR HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPMYSTICVALLEY2020,02148,62415,GENERAL FUND,0010,91101604,M03,ELD,MYSTIC VALLEY ELDER SERVICES INC,UNASSIGNED,04152100000000089899,EFT,MA,MALDEN,2025-12-01T15:44:24.000
00000000000023974262,2021,7,2021-01-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPGRTRLYNN20200000,01901,199079.52,GENERAL FUND,0010,91101630,M03,ELD,GREATER LYNN SENIOR,SERVICES INC,01052100000000056733,EFT,MA,LYNN,2025-12-01T15:44:24.000
00000000000023961027,2021,3,2020-09-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHESSCO2020000000,02067,32422.4,GENERAL FUND,0010,91101636,M03,ELD,HEALTH AND SOCIALSERVICES,CONSORTIUM INC,09152000000000023828,EFT,MA,SHARON,2025-12-01T15:44:24.000
00000000000023961024,2021,8,2021-02-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHESSCO2020000000,02067,158075.2,GENERAL FUND,0010,91101630,M03,ELD,HEALTH AND SOCIALSERVICES,CONSORTIUM INC,02022100000000065523,EFT,MA,SHARON,2025-12-01T15:44:24.000
00000000000023951585,2021,13,2021-08-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101660) PROGRAM OF CONGREGATE AND SHARED HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) 2020CONGHSGCHATHAM00,02633,3436.32,GENERAL FUND,0010,91101660,M03,ELD,CHATHAM HOUSING AUTHORITY,UNASSIGNED,08192100000000015577,EFT,MA,CHATHAM,2025-12-01T15:44:24.000
00000000000023902627,2021,8,2021-02-11T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101660) PROGRAM OF CONGREGATE AND SHARED HOUSING,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) 2020CONGHSGCHATHAM00,02633,3221.55,GENERAL FUND,0010,91101660,M03,ELD,CHATHAM HOUSING AUTHORITY,UNASSIGNED,02092100000000067695,EFT,MA,CHATHAM,2025-12-01T15:44:24.000
